datetime,open,high,low,close,volume
2017-08-18 05:45:00,4309.08,4309.92,4285.85,4292.11,15.912984
2017-08-18 06:00:00,4292.11,4309.15,4286.01,4302.15,12.542524
2017-08-18 06:15:00,4282.51,4340.62,4228.76,4286.53,43.521479
2017-08-18 06:30:00,4269.36,4269.36,4200.0,4251.4,18.759223
2017-08-18 06:45:00,4216.81,4238.89,4134.61,4214.97,34.553954
2017-08-18 07:00:00,4214.97,4231.61,4200.6,4231.61,12.042901
2017-08-18 07:15:00,4231.61,4269.36,4231.61,4243.59,10.328805
2017-08-18 07:30:00,4251.95,4286.53,4234.0,4286.53,16.904034
2017-08-18 07:45:00,4286.53,4298.64,4255.88,4278.05,22.667921
2017-08-18 08:00:00,4278.05,4278.05,4242.75,4252.95,7.904031
2017-08-18 08:15:00,4252.95,4267.59,4244.79,4267.59,6.595351
2017-08-18 08:30:00,4244.77,4308.7,4244.77,4308.7,8.59993
2017-08-18 08:45:00,4308.7,4308.7,4244.77,4244.77,20.493097
2017-08-18 09:00:00,4244.77,4280.33,4234.0,4277.81,18.30122
2017-08-18 09:15:00,4277.81,4296.6,4269.07,4292.39,16.607102
2017-08-18 09:30:00,4292.39,4292.39,4252.01,4252.01,8.964906
2017-08-18 09:45:00,4252.01,4266.56,4234.43,4245.0,16.49006
2017-08-18 10:00:00,4245.0,4284.79,4234.67,4271.02,15.09108
2017-08-18 10:15:00,4292.39,4292.39,4271.02,4287.92,10.251469
2017-08-18 10:30:00,4287.92,4293.8,4250.04,4293.8,16.206662
2017-08-18 10:45:00,4278.06,4319.93,4278.06,4317.21,18.963869
2017-08-18 11:00:00,4317.21,4340.62,4289.33,4340.0,19.343896
2017-08-18 11:15:00,4294.5,4327.25,4274.16,4313.56,9.654859
2017-08-18 11:30:00,4313.56,4316.98,4262.32,4316.75,13.750163
2017-08-18 11:45:00,4316.75,4316.75,4262.32,4289.09,10.661763
2017-08-18 12:00:00,4289.09,4289.09,4247.75,4265.41,16.867716
2017-08-18 12:15:00,4287.96,4304.66,4247.75,4279.46,22.955782
2017-08-18 12:30:00,4279.46,4304.66,4270.5,4294.88,11.727862
2017-08-18 12:45:00,4280.53,4286.08,4270.48,4286.05,22.105965
2017-08-18 13:00:00,4286.05,4304.67,4270.48,4300.25,14.630924
2017-08-18 13:15:00,4304.67,4304.67,4285.0,4300.25,20.722053
2017-08-18 13:30:00,4285.0,4300.25,4284.96,4298.0,18.764093
2017-08-18 13:45:00,4298.0,4307.41,4284.33,4306.41,17.382428
2017-08-18 14:00:00,4306.41,4320.71,4270.34,4286.08,24.391412
2017-08-18 14:15:00,4285.76,4293.55,4259.85,4282.73,14.291916
2017-08-18 14:30:00,4265.33,4307.1,4265.33,4301.0,14.723061
2017-08-18 14:45:00,4301.0,4327.25,4276.88,4307.01,11.696766
2017-08-18 15:00:00,4317.6,4317.6,4300.0,4300.0,6.94405
2017-08-18 15:15:00,4300.0,4310.0,4276.89,4304.15,12.289279
2017-08-18 15:30:00,4304.15,4328.19,4296.04,4315.2,10.220599
2017-08-18 15:45:00,4315.2,4349.0,4315.2,4349.0,18.19722
2017-08-18 16:00:00,4330.26,4371.52,4330.26,4371.42,13.93895
2017-08-18 16:15:00,4371.42,4371.42,4317.91,4356.31,9.206906
2017-08-18 16:30:00,4356.31,4357.37,4327.0,4353.0,8.332368
2017-08-18 16:45:00,4353.0,4354.29,4330.0,4330.0,3.971508
2017-08-18 17:00:00,4330.0,4343.23,4315.46,4327.5,8.269924
2017-08-18 17:15:00,4327.5,4343.23,4302.72,4340.31,3.519649
2017-08-18 17:30:00,4320.52,4340.31,4320.52,4338.8,6.586153
2017-08-18 17:45:00,4338.8,4340.31,4326.69,4340.3,7.331554
2017-08-18 18:00:00,4340.3,4340.3,4300.74,4331.71,1.077363
2017-08-18 18:15:00,4287.79,4331.71,4287.79,4331.71,0.123887
2017-08-18 18:30:00,4302.97,4318.16,4273.74,4307.17,9.606974
2017-08-18 18:45:00,4307.17,4308.27,4278.0,4278.0,2.351887
2017-08-18 19:00:00,4278.0,4293.65,4221.05,4293.65,24.728245
2017-08-18 19:15:00,4287.09,4293.09,4268.51,4293.09,9.846661
2017-08-18 19:30:00,4293.09,4293.09,4261.77,4272.92,19.776368
2017-08-18 19:45:00,4272.92,4272.92,4224.72,4256.79,22.095043
2017-08-18 20:00:00,4229.42,4252.92,4193.7,4243.72,18.988057
2017-08-18 20:15:00,4232.82,4259.4,4232.82,4259.4,13.509475
2017-08-18 20:30:00,4259.4,4259.4,4232.83,4253.71,8.690536
2017-08-18 20:45:00,4249.42,4249.42,4209.5,4229.86,9.627148
2017-08-18 21:00:00,4200.0,4249.51,4200.0,4249.51,7.396993
2017-08-18 21:15:00,4248.0,4248.95,4234.54,4236.89,14.23304
2017-08-18 21:30:00,4234.54,4249.51,4234.54,4249.51,8.60991
2017-08-18 21:45:00,4249.51,4275.63,4234.54,4273.78,12.369847
2017-08-18 22:00:00,4273.78,4275.63,4250.63,4266.7,9.431592
2017-08-18 22:15:00,4262.38,4283.79,4250.34,4250.34,14.627475
2017-08-18 22:30:00,4250.34,4250.34,4210.0,4226.84,32.003147
2017-08-18 22:45:00,4226.84,4246.93,4197.73,4197.73,10.510944
2017-08-18 23:00:00,4176.64,4176.64,4066.53,4158.56,11.288532
2017-08-18 23:15:00,4155.0,4197.73,4140.84,4193.35,8.888843
2017-08-18 23:30:00,4171.17,4192.0,4144.33,4174.0,6.727493
2017-08-18 23:45:00,4161.57,4297.75,4128.0,4173.0,9.776191
2017-08-19 00:00:00,4172.99,4177.41,4158.55,4175.0,4.306665
2017-08-19 00:15:00,4160.0,4160.0,4117.41,4117.41,4.508305
2017-08-19 00:30:00,4086.28,4131.0,4020.51,4047.09,22.688792
2017-08-19 00:45:00,4031.39,4078.53,4015.7,4066.21,2.053952
2017-08-19 01:00:00,4066.21,4117.41,4051.67,4089.05,22.406242
2017-08-19 01:15:00,4089.05,4136.48,4053.16,4136.28,13.44904
2017-08-19 01:30:00,4135.0,4135.0,4034.23,4082.15,4.393189
2017-08-19 01:45:00,4082.15,4082.15,4010.9,4010.9,4.644521
2017-08-19 02:00:00,4043.92,4061.0,3981.13,4026.82,8.943255
2017-08-19 02:15:00,4015.4,4026.82,4015.4,4021.11,1.987072
2017-08-19 02:30:00,4015.4,4015.4,3949.36,3985.89,4.614367
2017-08-19 02:45:00,3971.09,4006.33,3971.09,3982.87,2.521448
2017-08-19 03:00:00,3982.87,3982.87,3938.77,3976.0,1.902797
2017-08-19 03:15:00,3966.69,3980.0,3966.69,3975.69,5.700019
2017-08-19 03:30:00,3996.92,4061.18,3938.77,4061.18,9.98452
2017-08-19 03:45:00,4061.0,4094.0,4030.44,4094.0,14.619005
2017-08-19 04:00:00,4062.21,4131.83,4062.21,4088.41,1.550007
2017-08-19 04:15:00,4088.41,4113.75,4064.76,4113.75,3.752673
2017-08-19 04:30:00,4106.35,4106.35,4085.88,4101.4,2.710427
2017-08-19 04:45:00,4099.01,4136.48,4099.01,4119.42,18.190124
2017-08-19 05:00:00,4119.42,4120.42,4097.26,4120.42,8.856175
2017-08-19 05:15:00,4120.42,4120.42,4091.53,4108.37,15.18011
2017-08-19 05:30:00,4108.37,4121.81,4091.52,4110.38,14.332344
2017-08-19 05:45:00,4110.38,4135.47,4084.28,4125.44,7.981308
2017-08-19 06:00:00,4125.44,4125.44,4110.47,4120.0,10.147129
2017-08-19 06:15:00,4120.0,4178.31,4115.0,4163.49,8.848096
2017-08-19 06:30:00,4163.49,4178.31,4143.11,4156.99,1.447316
2017-08-19 06:45:00,4156.99,4156.99,4156.99,4156.99,2.296992
2017-08-19 07:00:00,4156.99,4184.69,4156.99,4176.65,10.145157
2017-08-19 07:15:00,4159.88,4183.16,4148.53,4148.53,14.945712
2017-08-19 07:30:00,4148.53,4152.55,4148.53,4152.55,7.609154
2017-08-19 07:45:00,4152.55,4168.07,4152.55,4168.07,5.738805
2017-08-19 08:00:00,4168.07,4170.02,4156.39,4170.0,5.026518
2017-08-19 08:15:00,4170.19,4184.0,4156.39,4156.39,0.379997
2017-08-19 08:30:00,4180.0,4180.0,4131.19,4155.56,0.423749
2017-08-19 08:45:00,4149.17,4157.65,4120.0,4156.0,8.166099
2017-08-19 09:00:00,4121.0,4130.34,4103.52,4116.0,1.518536
2017-08-19 09:15:00,4143.25,4156.0,4125.44,4138.55,9.503536
2017-08-19 09:30:00,4138.5,4156.0,4110.06,4156.0,9.453321
2017-08-19 09:45:00,4134.0,4156.0,4076.63,4130.0,5.50736
2017-08-19 10:00:00,4130.0,4140.0,4057.96,4140.0,1.452518
2017-08-19 10:15:00,4140.0,4140.0,4046.26,4068.26,0.940033
2017-08-19 10:30:00,4123.95,4123.95,4120.0,4122.0,3.018835
2017-08-19 10:45:00,4122.0,4123.95,4047.71,4047.71,5.533569
2017-08-19 11:00:00,4047.71,4082.27,4027.83,4082.0,2.783
2017-08-19 11:15:00,4077.0,4077.0,4064.57,4077.0,1.17879
2017-08-19 11:30:00,4077.0,4078.32,4026.34,4061.0,20.561583
2017-08-19 11:45:00,4080.0,4082.0,4040.25,4045.59,18.481057
2017-08-19 12:00:00,4064.85,4064.85,4033.47,4033.47,10.128659
2017-08-19 12:15:00,4030.0,4033.47,3986.87,3986.87,2.284132
2017-08-19 12:30:00,3969.12,3999.14,3933.21,3999.14,8.055727
2017-08-19 12:45:00,3998.98,3999.15,3970.0,3999.15,0.973042
2017-08-19 13:00:00,3999.15,4019.01,3984.51,4005.97,17.036867
2017-08-19 13:15:00,4005.97,4033.47,3977.19,4033.47,5.363586
2017-08-19 13:30:00,4033.47,4064.84,4023.88,4048.13,11.510621
2017-08-19 13:45:00,4048.13,4048.13,4035.08,4035.08,1.369094
2017-08-19 14:00:00,4013.89,4035.08,4013.89,4014.47,1.328426
2017-08-19 14:15:00,4000.0,4000.0,3964.08,3999.0,3.798264
2017-08-19 14:30:00,3999.0,4020.02,3999.0,4020.02,2.236681
2017-08-19 14:45:00,4020.02,4036.08,4014.72,4021.04,1.925281
2017-08-19 15:00:00,4049.74,4082.25,4049.74,4082.25,1.004528
2017-08-19 15:15:00,4068.2,4068.2,4068.2,4068.2,0.017733
2017-08-19 15:30:00,4054.0,4054.0,4015.37,4054.0,0.672896
2017-08-19 15:45:00,4054.0,4082.0,4000.58,4000.58,3.220961
2017-08-19 16:00:00,4033.0,4033.0,3982.08,3982.08,0.30402
2017-08-19 16:15:00,4000.1,4000.58,3992.28,4000.58,1.688954
2017-08-19 16:30:00,4016.0,4033.0,3969.07,3998.95,5.95447
2017-08-19 16:45:00,3984.01,4007.97,3951.14,3960.76,22.552875
2017-08-19 17:00:00,3981.81,4002.87,3882.59,3970.58,10.510526
2017-08-19 17:15:00,3920.59,3970.56,3850.0,3957.6,9.160712
2017-08-19 17:30:00,3945.12,3971.12,3940.76,3968.35,0.910061
2017-08-19 17:45:00,3987.71,4033.0,3928.89,4033.0,5.49855
2017-08-19 18:00:00,3999.96,4095.0,3991.51,4082.0,10.941002
2017-08-19 18:15:00,4095.0,4095.0,4075.64,4095.0,4.881371
2017-08-19 18:30:00,4095.0,4100.0,4059.92,4059.92,0.488456
2017-08-19 18:45:00,4097.0,4100.0,4059.93,4059.93,4.776367
2017-08-19 19:00:00,4059.92,4099.78,4059.92,4066.21,5.004246
2017-08-19 19:15:00,4053.38,4053.38,4035.49,4039.84,2.436595
2017-08-19 19:30:00,4066.0,4066.0,4013.7,4037.21,1.209371
2017-08-19 19:45:00,4066.0,4068.31,4027.21,4027.21,0.836074
2017-08-19 20:00:00,4045.0,4045.19,4039.78,4045.19,1.618344
2017-08-19 20:15:00,4045.16,4045.16,4029.68,4042.41,0.670637
2017-08-19 20:30:00,4036.59,4063.44,4036.59,4049.7,4.922654
2017-08-19 20:45:00,4049.7,4049.7,4016.96,4016.96,1.366239
2017-08-19 21:00:00,3995.63,3995.63,3991.51,3991.51,0.282001
2017-08-19 21:15:00,3991.51,3991.51,3964.67,3972.05,1.67361
2017-08-19 21:30:00,4036.19,4049.69,4023.04,4049.69,0.076418
2017-08-19 21:45:00,3994.33,4049.69,3994.33,4049.69,0.931913
2017-08-19 22:00:00,4049.69,4049.69,3953.4,3953.41,1.381399
2017-08-19 22:15:00,3989.99,4000.98,3976.7,4000.0,1.694447
2017-08-19 22:30:00,3985.0,4000.98,3976.72,4000.98,1.656116
2017-08-19 22:45:00,4000.98,4000.98,4000.98,4000.98,0.538585
2017-08-19 23:00:00,4000.98,4048.99,4000.98,4027.37,0.854674
2017-08-19 23:15:00,4027.37,4027.37,4014.17,4027.37,0.020173
2017-08-19 23:30:00,4013.69,4046.13,4013.69,4046.13,14.118059
2017-08-19 23:45:00,4050.0,4079.0,4042.05,4079.0,3.010164
2017-08-20 00:00:00,4079.0,4096.0,4078.0,4078.46,0.017436
2017-08-20 00:15:00,4086.29,4086.29,4086.29,4086.29,0.002543
2017-08-20 00:30:00,4073.47,4103.92,4073.47,4089.01,1.477475
2017-08-20 00:45:00,4089.01,4089.01,4089.01,4089.01,0.137927
2017-08-20 01:00:00,4088.71,4088.71,4088.71,4088.71,0.006217
2017-08-20 01:15:00,4076.12,4076.12,4076.12,4076.12,0.00151
2017-08-20 01:30:00,4088.71,4103.92,4051.47,4097.92,0.569525
2017-08-20 01:45:00,4103.92,4103.92,4051.47,4069.66,0.21151
2017-08-20 02:00:00,4062.39,4073.31,4051.47,4073.31,0.382
2017-08-20 02:15:00,4073.31,4099.0,4052.96,4075.98,1.824535
2017-08-20 02:30:00,4075.98,4090.0,4075.98,4090.0,0.549644
2017-08-20 02:45:00,4090.0,4149.98,4090.0,4149.98,2.078939
2017-08-20 03:00:00,4149.99,4149.99,4149.99,4149.99,0.73574
2017-08-20 03:15:00,4141.51,4141.51,4074.23,4074.23,0.587871
2017-08-20 03:30:00,4090.0,4141.0,4090.0,4139.99,0.61782
2017-08-20 03:45:00,4139.98,4139.98,4101.59,4139.98,0.459233
2017-08-20 04:00:00,4139.98,4139.98,4120.78,4139.98,1.203766
2017-08-20 04:15:00,4120.78,4139.98,4120.78,4139.98,0.077278
2017-08-20 04:30:00,4120.78,4139.98,4120.78,4139.98,0.0408
2017-08-20 04:45:00,4139.5,4139.98,4139.5,4139.98,0.011444
2017-08-20 05:00:00,4139.98,4139.98,4139.98,4139.98,0.0
2017-08-20 05:15:00,4139.98,4139.98,4139.98,4139.98,0.000455
2017-08-20 05:30:00,4120.98,4139.98,4090.0,4090.0,0.785327
2017-08-20 05:45:00,4053.5,4096.33,4044.0,4096.33,1.546908
2017-08-20 06:00:00,4095.33,4095.33,4095.33,4095.33,0.005823
2017-08-20 06:15:00,4086.09,4086.09,4086.09,4086.09,0.005866
2017-08-20 06:30:00,4086.09,4086.09,4069.76,4069.76,0.076864
2017-08-20 06:45:00,4068.12,4086.09,4066.49,4082.53,0.887515
2017-08-20 07:00:00,4069.98,4069.98,4052.82,4052.82,0.089848
2017-08-20 07:15:00,4082.53,4082.53,4082.53,4082.53,0.006924
2017-08-20 07:30:00,4096.33,4096.33,4096.33,4096.33,0.256541
2017-08-20 07:45:00,4090.13,4112.03,4090.13,4112.03,1.132088
2017-08-20 08:00:00,4082.62,4124.69,4082.62,4124.69,0.459016
2017-08-20 08:15:00,4124.69,4124.69,4124.67,4124.69,1.010916
2017-08-20 08:30:00,4124.69,4124.69,4124.69,4124.69,0.0
2017-08-20 08:45:00,4111.26,4111.26,4111.26,4111.26,0.3
2017-08-20 09:00:00,4111.26,4111.26,4111.26,4111.26,0.0
2017-08-20 09:15:00,4111.26,4111.26,4094.62,4094.62,0.047647
2017-08-20 09:30:00,4094.62,4094.62,4094.62,4094.62,0.0
2017-08-20 09:45:00,4094.62,4094.62,4094.62,4094.62,0.204457
2017-08-20 10:00:00,4094.62,4094.62,4091.8,4094.62,0.538713
2017-08-20 10:15:00,4094.62,4094.62,4093.0,4093.0,0.066073
2017-08-20 10:30:00,4087.0,4127.22,4087.0,4127.22,6.187974
2017-08-20 10:45:00,4122.43,4142.16,4122.43,4142.16,3.766952
2017-08-20 11:00:00,4142.16,4142.16,4095.39,4095.39,0.787709
2017-08-20 11:15:00,4117.41,4117.41,4117.41,4117.41,0.000421
2017-08-20 11:30:00,4117.41,4117.41,4117.41,4117.41,0.003063
2017-08-20 11:45:00,4093.57,4093.57,4087.38,4093.57,1.662605
2017-08-20 12:00:00,4093.57,4117.41,4081.19,4115.41,0.766643
2017-08-20 12:15:00,4115.41,4115.41,4115.41,4115.41,0.48324
2017-08-20 12:30:00,4081.4,4081.4,4081.4,4081.4,0.021
2017-08-20 12:45:00,4099.4,4117.41,4094.06,4109.41,3.011196
2017-08-20 13:00:00,4108.33,4143.73,4081.41,4143.73,9.024294
2017-08-20 13:15:00,4143.73,4156.56,4096.46,4155.87,2.07957
2017-08-20 13:30:00,4155.87,4155.88,4116.8,4155.87,2.408688
2017-08-20 13:45:00,4116.88,4184.68,4032.62,4184.68,7.799379
2017-08-20 14:00:00,4169.89,4211.08,4149.34,4188.96,7.045427
2017-08-20 14:15:00,4188.96,4199.32,4184.73,4184.73,0.142022
2017-08-20 14:30:00,4155.0,4158.61,4155.0,4155.0,0.329309
2017-08-20 14:45:00,4155.0,4155.0,4155.0,4155.0,0.0
2017-08-20 15:00:00,4155.0,4155.0,4155.0,4155.0,0.007993
2017-08-20 15:15:00,4155.0,4155.0,4155.0,4155.0,0.058578
2017-08-20 15:30:00,4155.0,4155.0,4155.0,4155.0,0.0
2017-08-20 15:45:00,4155.0,4155.0,4155.0,4155.0,0.0
2017-08-20 16:00:00,4140.0,4142.41,4109.84,4142.41,0.940501
2017-08-20 16:15:00,4142.41,4142.41,4142.41,4142.41,0.006543
2017-08-20 16:30:00,4104.68,4125.44,4084.36,4125.44,2.046093
2017-08-20 16:45:00,4080.0,4125.44,4080.0,4125.44,0.173886
2017-08-20 17:00:00,4080.01,4108.37,4080.0,4091.87,11.114893
2017-08-20 17:15:00,4091.87,4108.0,4090.05,4106.53,3.946631
2017-08-20 17:30:00,4106.53,4125.43,4088.09,4125.43,1.887378
2017-08-20 17:45:00,4111.66,4111.66,4080.0,4080.0,0.020565
2017-08-20 18:00:00,4080.0,4125.43,4080.0,4096.33,0.790217
2017-08-20 18:15:00,4125.0,4125.43,4108.47,4108.47,0.06768
2017-08-20 18:30:00,4125.0,4125.0,4125.0,4125.0,0.012544
2017-08-20 18:45:00,4125.0,4125.0,4125.0,4125.0,0.000243
2017-08-20 19:00:00,4114.4,4114.4,4114.4,4114.4,0.000442
2017-08-20 19:15:00,4077.55,4077.55,4063.35,4063.35,1.244933
2017-08-20 19:30:00,4096.32,4096.32,4079.84,4079.84,1.275043
2017-08-20 19:45:00,4079.84,4096.32,4079.84,4096.32,0.135899
2017-08-20 20:00:00,4096.32,4096.32,4068.5,4096.32,0.054708
2017-08-20 20:15:00,4096.32,4096.32,4096.32,4096.32,0.0
2017-08-20 20:30:00,4100.0,4100.0,4100.0,4100.0,1.390481
2017-08-20 20:45:00,4114.4,4114.4,4114.4,4114.4,1.4
2017-08-20 21:00:00,4101.13,4101.13,4100.56,4101.13,5.7941
2017-08-20 21:15:00,4101.13,4125.0,4101.13,4125.0,15.039033
2017-08-20 21:30:00,4125.0,4128.11,4112.5,4128.11,6.324318
2017-08-20 21:45:00,4100.0,4111.51,4100.0,4111.51,0.600148
2017-08-20 22:00:00,4111.51,4114.4,4100.0,4114.4,0.129691
2017-08-20 22:15:00,4114.4,4150.0,4091.59,4131.46,16.312821
2017-08-20 22:30:00,4131.46,4131.46,4102.05,4121.65,7.422994
2017-08-20 22:45:00,4121.65,4138.07,4105.47,4132.47,12.917752
2017-08-20 23:00:00,4132.47,4135.0,4115.86,4129.27,14.20111
2017-08-20 23:15:00,4129.27,4132.47,4101.4,4129.0,14.674808
2017-08-20 23:30:00,4129.32,4132.47,4119.65,4132.47,17.793804
2017-08-20 23:45:00,4119.65,4132.0,4116.0,4132.0,6.357717
2017-08-21 00:00:00,4132.0,4145.6,4120.0,4145.6,12.622955
2017-08-21 00:15:00,4145.68,4158.61,4135.81,4154.56,11.314399
2017-08-21 00:30:00,4154.56,4185.94,4144.85,4185.94,17.830335
2017-08-21 00:45:00,4185.47,4185.47,4148.98,4166.0,15.284439
2017-08-21 01:00:00,4166.0,4185.14,4159.99,4170.76,7.955128
2017-08-21 01:15:00,4170.76,4185.14,4159.99,4164.6,8.253098
2017-08-21 01:30:00,4161.59,4169.94,4135.09,4157.57,14.647952
2017-08-21 01:45:00,4137.31,4171.62,4116.0,4137.18,16.400992
2017-08-21 02:00:00,4137.18,4139.13,4123.0,4135.54,9.322354
2017-08-21 02:15:00,4125.77,4140.93,4120.72,4140.93,13.066337
2017-08-21 02:30:00,4140.93,4156.56,4128.75,4152.55,11.370928
2017-08-21 02:45:00,4152.55,4152.55,4131.26,4131.47,7.740409
2017-08-21 03:00:00,4146.53,4152.37,4134.48,4152.37,10.344327
2017-08-21 03:15:00,4152.37,4152.37,4134.48,4150.0,6.27176
2017-08-21 03:30:00,4162.59,4169.98,4133.41,4169.97,11.668654
2017-08-21 03:45:00,4169.97,4169.97,4137.7,4156.57,7.514949
2017-08-21 04:00:00,4156.56,4169.97,4132.31,4158.57,14.089715
2017-08-21 04:15:00,4169.97,4169.98,4156.57,4169.98,4.825259
2017-08-21 04:30:00,4151.14,4171.62,4132.5,4145.89,16.2603
2017-08-21 04:45:00,4145.89,4145.89,4124.44,4124.44,13.738108
2017-08-21 05:00:00,4130.85,4156.2,4124.44,4133.03,21.666982
