,datetime,open,high,low,close,volume
0,2023-01-01 05:30:00,16541.77,16556.8,16508.39,16551.47,7954.90239
1,2023-01-01 07:30:00,16551.47,16559.77,16518.21,16533.04,7560.92088
2,2023-01-01 09:30:00,16533.04,16535.97,16511.92,16530.71,8002.38087
3,2023-01-01 11:30:00,16530.71,16550.0,16499.01,16526.19,8529.86028
4,2023-01-01 13:30:00,16525.7,16542.49,16505.2,16537.88,8372.67072
5,2023-01-01 15:30:00,16538.32,16557.0,16533.42,16556.66,7543.29629
6,2023-01-01 17:30:00,16556.66,16572.94,16539.05,16548.04,8530.16767
7,2023-01-01 19:30:00,16547.61,16559.99,16533.68,16558.73,6515.92329
8,2023-01-01 21:30:00,16558.73,16596.64,16558.0,16578.85,9676.53589
9,2023-01-01 23:30:00,16579.25,16623.65,16578.85,16603.08,8856.11268
10,2023-01-02 01:30:00,16603.53,16628.0,16592.63,16606.68,7845.83122
11,2023-01-02 03:30:00,16607.02,16625.0,16586.24,16616.75,7536.81156
12,2023-01-02 05:30:00,16617.17,16629.05,16548.7,16565.04,10118.92391
13,2023-01-02 07:30:00,16565.03,16707.25,16555.0,16661.94,9344.55119
14,2023-01-02 09:30:00,16662.38,16674.84,16619.44,16647.58,9960.17847
15,2023-01-02 11:30:00,16648.37,16769.51,16635.93,16721.28,16066.70331
16,2023-01-02 13:30:00,16721.27,16772.01,16707.52,16717.5,12680.02022
17,2023-01-02 15:30:00,16717.5,16762.86,16704.07,16735.11,10587.92097
18,2023-01-02 17:30:00,16735.51,16746.29,16685.0,16694.78,9860.30069
19,2023-01-02 19:30:00,16695.12,16750.0,16669.15,16734.66,11886.91422
20,2023-01-02 21:30:00,16734.66,16739.64,16707.12,16715.42,6896.93503
21,2023-01-02 23:30:00,16715.42,16738.22,16707.47,16737.56,5417.8015
22,2023-01-03 01:30:00,16737.56,16799.23,16709.29,16757.76,6652.61812
23,2023-01-03 03:30:00,16757.76,16763.78,16660.51,16672.87,12415.70428
