,datetime,open,high,low,close,volume
0,2023-01-01 05:30:00,16541.77,16545.7,16508.39,16529.67,4364.8357
1,2023-01-01 06:30:00,16529.59,16556.8,16525.78,16551.47,3590.06669
2,2023-01-01 07:30:00,16551.47,16559.77,16538.14,16548.19,3318.84038
3,2023-01-01 08:30:00,16548.19,16548.19,16518.21,16533.04,4242.0805
4,2023-01-01 09:30:00,16533.04,16535.97,16511.92,16521.85,4285.00909
5,2023-01-01 10:30:00,16522.22,16534.98,16512.3,16530.71,3717.37178
6,2023-01-01 11:30:00,16530.71,16550.0,16528.81,16539.79,3344.90206
7,2023-01-01 12:30:00,16539.79,16544.57,16499.01,16526.19,5184.95822
8,2023-01-01 13:30:00,16525.7,16534.03,16508.45,16513.34,4271.92023
9,2023-01-01 14:30:00,16513.33,16542.49,16505.2,16537.88,4100.75049
10,2023-01-01 15:30:00,16538.32,16548.71,16533.42,16548.34,3803.76616
11,2023-01-01 16:30:00,16547.98,16557.0,16540.2,16556.66,3739.53013
12,2023-01-01 17:30:00,16556.66,16572.94,16548.58,16560.93,4150.48564
13,2023-01-01 18:30:00,16561.29,16567.26,16539.05,16548.04,4379.68203
14,2023-01-01 19:30:00,16547.61,16558.56,16540.85,16542.94,3294.99093
15,2023-01-01 20:30:00,16542.94,16559.99,16533.68,16558.73,3220.93236
16,2023-01-01 21:30:00,16558.73,16584.66,16558.0,16565.14,4962.13235
17,2023-01-01 22:30:00,16565.13,16596.64,16562.51,16578.85,4714.40354
18,2023-01-01 23:30:00,16579.25,16603.89,16578.85,16591.88,4146.37245
19,2023-01-02 00:30:00,16591.35,16623.65,16591.34,16603.08,4709.74023
20,2023-01-02 01:30:00,16603.53,16628.0,16600.55,16604.51,4189.05318
21,2023-01-02 02:30:00,16604.51,16608.83,16592.63,16606.68,3656.77804
22,2023-01-02 03:30:00,16607.02,16613.85,16586.24,16602.12,3690.19661
23,2023-01-02 04:30:00,16602.39,16625.0,16600.8,16616.75,3846.61495
24,2023-01-02 05:30:00,16617.17,16629.05,16581.25,16588.35,4327.06948
25,2023-01-02 06:30:00,16587.97,16589.2,16548.7,16565.04,5791.85443
26,2023-01-02 07:30:00,16565.03,16595.92,16555.0,16587.85,3150.41571
27,2023-01-02 08:30:00,16587.99,16707.25,16581.8,16661.94,6194.13548
28,2023-01-02 09:30:00,16662.38,16674.84,16629.29,16639.44,4983.39445
29,2023-01-02 10:30:00,16639.74,16662.94,16619.44,16647.58,4976.78402
30,2023-01-02 11:30:00,16648.37,16663.27,16635.93,16641.1,3210.61774
31,2023-01-02 12:30:00,16641.1,16769.51,16637.44,16721.28,12856.08557
32,2023-01-02 13:30:00,16721.27,16772.01,16707.52,16733.71,7080.81126
33,2023-01-02 14:30:00,16733.71,16745.68,16710.54,16717.5,5599.20896
34,2023-01-02 15:30:00,16717.5,16762.86,16708.68,16727.95,5892.57705
35,2023-01-02 16:30:00,16727.72,16741.72,16704.07,16735.11,4695.34392
36,2023-01-02 17:30:00,16735.51,16746.29,16719.3,16721.54,4262.00363
37,2023-01-02 18:30:00,16721.96,16725.6,16685.0,16694.78,5598.29706
38,2023-01-02 19:30:00,16695.12,16710.41,16669.15,16698.69,5460.35075
39,2023-01-02 20:30:00,16698.69,16750.0,16692.01,16734.66,6426.56347
40,2023-01-02 21:30:00,16734.66,16739.64,16708.23,16710.88,3861.0201
41,2023-01-02 22:30:00,16710.69,16723.0,16707.12,16715.42,3035.91493
42,2023-01-02 23:30:00,16715.42,16731.71,16707.47,16723.81,2810.694
43,2023-01-03 00:30:00,16723.64,16738.22,16715.88,16737.56,2607.1075
44,2023-01-03 01:30:00,16737.56,16738.23,16709.29,16728.52,2881.53898
45,2023-01-03 02:30:00,16728.52,16799.23,16718.41,16757.76,3771.07914
46,2023-01-03 03:30:00,16757.76,16763.78,16690.18,16698.4,5609.151
47,2023-01-03 04:30:00,16698.4,16722.98,16660.51,16672.87,6806.55328
48,2023-01-03 05:30:00,16672.78,16706.14,16647.81,16695.59,5684.61483
49,2023-01-03 06:30:00,16695.59,16696.04,16651.42,16677.6,5606.2077
50,2023-01-03 07:30:00,16677.6,16688.53,16671.6,16674.03,4217.23484
51,2023-01-03 08:30:00,16674.04,16700.28,16666.91,16691.81,4675.39859
52,2023-01-03 09:30:00,16691.81,16699.63,16681.79,16685.64,3591.36818
53,2023-01-03 10:30:00,16685.21,16727.72,16683.31,16725.5,5214.59458
54,2023-01-03 11:30:00,16725.5,16778.4,16722.31,16727.58,7123.40419
55,2023-01-03 12:30:00,16727.58,16732.64,16707.57,16729.74,5504.97638
56,2023-01-03 13:30:00,16730.15,16735.84,16698.15,16715.22,7060.75169
57,2023-01-03 14:30:00,16714.77,16766.0,16714.0,16741.31,6977.90665
58,2023-01-03 15:30:00,16741.22,16749.1,16721.89,16724.32,5640.0479
59,2023-01-03 16:30:00,16724.0,16737.58,16709.87,16721.03,5897.45752
60,2023-01-03 17:30:00,16721.42,16728.02,16703.0,16710.85,6466.63588
61,2023-01-03 18:30:00,16710.85,16739.93,16709.41,16725.53,7567.34193
62,2023-01-03 19:30:00,16725.53,16773.0,16631.95,16661.23,15670.06766
63,2023-01-03 20:30:00,16662.08,16683.45,16617.79,16676.94,12427.73835
64,2023-01-03 21:30:00,16677.54,16688.2,16611.3,16622.58,10273.56889
65,2023-01-03 22:30:00,16621.93,16644.0,16605.28,16633.65,6785.77064
66,2023-01-03 23:30:00,16633.15,16653.53,16626.8,16645.08,5698.95938
67,2023-01-04 00:30:00,16644.51,16657.54,16622.41,16643.37,6760.83384
68,2023-01-04 01:30:00,16643.77,16680.44,16640.4,16661.37,7053.06124
69,2023-01-04 02:30:00,16661.37,16685.73,16658.36,16664.63,4588.95144
70,2023-01-04 03:30:00,16664.44,16680.37,16647.71,16677.11,3839.28133
71,2023-01-04 04:30:00,16677.11,16695.0,16667.16,16675.18,5215.3637
72,2023-01-04 05:30:00,16675.65,16677.15,16652.66,16660.53,4922.78018
73,2023-01-04 06:30:00,16660.53,16737.23,16657.68,16701.97,9492.81204
74,2023-01-04 07:30:00,16701.63,16754.52,16701.5,16736.52,9182.6903
75,2023-01-04 08:30:00,16736.52,16877.65,16736.39,16862.02,18306.29002
76,2023-01-04 09:30:00,16862.61,16910.98,16849.44,16860.5,10155.76424
77,2023-01-04 10:30:00,16861.05,16867.22,16840.36,16857.57,6067.9004
78,2023-01-04 11:30:00,16857.57,16880.0,16849.31,16878.18,6314.32318
79,2023-01-04 12:30:00,16878.87,16891.27,16850.0,16869.44,7732.26528
80,2023-01-04 13:30:00,16869.49,16919.0,16833.5,16864.95,10747.14204
81,2023-01-04 14:30:00,16864.51,16869.7,16831.13,16844.91,7428.47586
82,2023-01-04 15:30:00,16844.69,16848.06,16832.1,16844.92,6103.39721
83,2023-01-04 16:30:00,16845.3,16854.24,16834.42,16835.35,6041.62493
84,2023-01-04 17:30:00,16835.35,16846.95,16804.08,16812.19,8292.1096
85,2023-01-04 18:30:00,16812.57,16837.34,16808.55,16828.2,6632.83668
86,2023-01-04 19:30:00,16828.4,16863.09,16795.24,16830.12,11666.84154
87,2023-01-04 20:30:00,16830.12,16858.51,16765.3,16854.05,14251.27171
88,2023-01-04 21:30:00,16853.55,16897.0,16829.0,16858.85,10314.19057
89,2023-01-04 22:30:00,16858.85,16940.0,16849.5,16893.24,11064.92581
90,2023-01-04 23:30:00,16892.98,16985.91,16872.07,16948.04,11575.12283
91,2023-01-05 00:30:00,16948.04,16991.87,16787.85,16842.36,19122.11255
92,2023-01-05 01:30:00,16842.32,16852.23,16777.0,16806.49,10533.90467
93,2023-01-05 02:30:00,16806.49,16832.73,16793.73,16826.81,4532.62963
94,2023-01-05 03:30:00,16827.21,16853.71,16814.93,16826.68,4037.94925
95,2023-01-05 04:30:00,16826.72,16869.56,16815.54,16850.36,5842.8281
96,2023-01-05 05:30:00,16850.36,16878.18,16827.24,16828.45,6623.10938
97,2023-01-05 06:30:00,16828.09,16849.99,16807.72,16832.9,5556.45206
98,2023-01-05 07:30:00,16833.37,16844.44,16823.3,16836.8,4543.82321
99,2023-01-05 08:30:00,16836.8,16838.57,16818.86,16827.71,5040.38256
100,2023-01-05 09:30:00,16827.71,16842.85,16821.21,16836.41,4379.90824
101,2023-01-05 10:30:00,16836.41,16849.37,16835.04,16844.12,4515.36693
102,2023-01-05 11:30:00,16844.12,16845.8,16812.56,16817.13,5572.14194
103,2023-01-05 12:30:00,16817.34,16824.4,16789.87,16823.64,6746.14124
104,2023-01-05 13:30:00,16823.05,16829.99,16792.85,16807.53,6447.49843
105,2023-01-05 14:30:00,16807.74,16814.23,16780.75,16807.12,7782.61782
106,2023-01-05 15:30:00,16807.22,16837.59,16803.49,16825.08,6356.79431
107,2023-01-05 16:30:00,16825.36,16839.0,16814.71,16833.6,5709.31049
